respondent_id,xyz_vaccine_prob,seasonal_vaccine_prob
48553,0.013059661,0.6565528
48554,0.20313132,0.47430858
48555,0.26936644,0.6522566
48556,0.0039248657,0.1433496
48557,0.43477285,0.8126321
48558,0.09736604,0.23893529
48559,0.03913234,0.18432827
48560,0.370911,0.75083697
48561,0.070542425,0.89938766
48562,0.046285532,0.21138126
48563,0.29169658,0.40667054
48564,0.027956188,0.11531926
48565,0.2614048,0.41576257
48566,0.16729087,0.5160131
48567,0.22503874,0.42987838
48568,0.047350146,0.1363362
48569,0.04981032,0.09141463
48570,0.1229315,0.6869298
48571,0.2961419,0.67707944
48572,0.5928346,0.8100724
48573,0.0948766,0.15449919
48574,0.1581444,0.2527856
48575,0.05894781,0.17761222
48576,0.04410934,0.11394465
48577,0.29915276,0.7327293
48578,0.80137277,0.93028927
48579,0.42237526,0.7498394
48580,0.11497858,0.3078385
48581,0.12115453,0.7818295
48582,0.022161735,0.9119002
48583,0.0044449787,0.32491606
48584,0.6385945,0.7548353
48585,0.060145494,0.917338
48586,0.406105,0.47703865
48587,0.19396508,0.864291
48588,0.13601051,0.7413827
48589,0.22449616,0.46845654
48590,0.04368438,0.17038745
48591,0.07666757,0.12853554
48592,0.507407,0.8051496
48593,0.29106024,0.46382853
48594,0.25176856,0.9455055
48595,0.08155949,0.1972609
48596,0.021754248,0.57189274
48597,0.10935775,0.8742281
48598,0.069398604,0.6845913
48599,0.5986736,0.8775392
48600,0.47231492,0.9279633
48601,0.015695345,0.4999628
48602,0.69398314,0.81033975
48603,0.023479179,0.4138467
48604,0.6523851,0.7416148
48605,0.012166136,0.032849535
48606,0.75339866,0.8839773
48607,0.24355845,0.640434
48608,0.012155041,0.19913271
48609,0.1208063,0.84117794
48610,0.09291961,0.5153805
48611,0.4315502,0.47521982
48612,0.06603898,0.9116497
48613,0.27591127,0.47674617
48614,0.06416664,0.058938194
48615,0.06850699,0.093648426
48616,0.62347925,0.6895821
48617,0.7367839,0.9297078
48618,0.020606235,0.568118
48619,0.29106024,0.17114782
48620,0.7779266,0.81320876
48621,0.03681609,0.12404218
48622,0.020329023,0.47430858
48623,0.17174783,0.19924219
48624,0.1785773,0.12353374
48625,0.05866928,0.21026693
48626,0.032900177,0.07854875
48627,0.10540785,0.30166993
48628,0.10544775,0.22700141
48629,0.03148514,0.070994735
48630,0.039570067,0.11155361
48631,0.16102166,0.6094334
48632,0.03711631,0.062987335
48633,0.027685275,0.054846775
48634,0.016190404,0.26423818
48635,0.044554688,0.48282853
48636,0.017142097,0.10233568
48637,0.8404971,0.8173715
48638,0.091718376,0.15111002
48639,0.040553354,0.17624266
48640,0.20060003,0.41989017
48641,0.31084907,0.5935738
48642,0.24726678,0.095849544
48643,0.3984907,0.7583624
48644,0.16249892,0.21729599
48645,0.099906534,0.97570056
48646,0.17846702,0.5743086
48647,0.013207635,0.04428052
48648,0.2334293,0.21401562
48649,0.0044030612,0.53662384
48650,0.3059693,0.80167365
48651,0.11897552,0.43831506
48652,0.63641083,0.86126244
48653,0.02670519,0.07537095
48654,0.07560363,0.28995344
48655,0.04811796,0.121729046
48656,0.6048371,0.80988055
48657,0.09434302,0.7833035
48658,0.09361427,0.4699262
48659,0.191523,0.2803699
48660,0.027267074,0.12848316
48661,0.07866417,0.6160084
48662,0.06437841,0.86229026
48663,0.36639944,0.74490833
48664,0.03129146,0.22581531
48665,0.17098874,0.7298533
48666,0.23886596,0.80761576
48667,0.0361248,0.08982498
48668,0.025014618,0.071447805
48669,0.12809098,0.69358027
48670,0.16730517,0.2449482
48671,0.12340512,0.49479708
48672,0.1985435,0.22632541
48673,0.064343095,0.65727305
48674,0.2034778,0.6178934
48675,0.07761881,0.10465609
48676,0.18470336,0.035839602
48677,0.05566425,0.88334394
48678,0.059867542,0.53797984
48679,0.7117597,0.8317568
48680,0.23044525,0.2575068
48681,0.07032339,0.5435539
48682,0.05493478,0.08929485
48683,0.022195661,0.47430858
48684,0.08842648,0.14893915
48685,0.029692203,0.06759348
48686,0.09356513,0.9337242
48687,0.65811986,0.88862056
48688,0.082710944,0.5921298
48689,0.028903013,0.36532855
48690,0.12936963,0.14287314
48691,0.15674429,0.9347551
48692,0.04827782,0.6624091
48693,0.63692456,0.29262945
48694,0.116700985,0.95080775
48695,0.11765297,0.4909524
48696,0.16440079,0.6629542
48697,0.6503553,0.8901559
48698,0.17010763,0.35901636
48699,0.37153903,0.7751812
48700,0.7280317,0.90284216
48701,0.21582997,0.2803297
48702,0.037270777,0.038548082
48703,0.44686553,0.67738986
48704,0.28362677,0.23926976
48705,0.15337911,0.58720803
48706,0.06010927,0.5422132
48707,0.017466126,0.0517179
48708,0.5897159,0.5370711
48709,0.029551394,0.94607747
48710,0.17344809,0.25820097
48711,0.26678905,0.745474
48712,0.09894567,0.17616029
48713,0.20206839,0.32281816
48714,0.15902723,0.5660988
48715,0.11068541,0.1498296
48716,0.26904684,0.62511706
48717,0.2711261,0.8147576
48718,0.1396746,0.7333394
48719,0.72065306,0.7938281
48720,0.053456977,0.60144216
48721,0.8608947,0.88656276
48722,0.81205946,0.9001767
48723,0.07304947,0.21211322
48724,0.0067488523,0.02903206
48725,0.015994221,0.05863257
48726,0.34099162,0.46839914
48727,0.10937371,0.22249307
48728,0.2955836,0.5501317
48729,0.17142966,0.21108785
48730,0.58793235,0.6691915
48731,0.052582003,0.45229477
48732,0.30406022,0.5984311
48733,0.27596328,0.64590776
48734,0.004135722,0.018191515
48735,0.5756334,0.5140723
48736,0.01819697,0.061562307
48737,0.46156576,0.6411796
48738,0.049898446,0.10615366
48739,0.5029671,0.90551126
48740,0.11401668,0.91723484
48741,0.033951063,0.07562128
48742,0.050499238,0.076704234
48743,0.021108506,0.046306122
48744,0.013024504,0.032312207
48745,0.17925142,0.28985262
48746,0.03846547,0.029944366
48747,0.19441292,0.20629793
48748,0.12664227,0.6056329
48749,0.76591605,0.9020126
48750,0.06300966,0.630792
48751,0.028168948,0.8570179
48752,0.11353337,0.80688
48753,0.021413315,0.0672522
48754,0.21648042,0.6070235
48755,0.46368825,0.6281055
48756,0.059489608,0.15984607
48757,0.016752344,0.1562418
48758,0.29819807,0.67395175
48759,0.07572974,0.29468903
48760,0.24160433,0.7507391
48761,0.62838656,0.754739
48762,0.70077384,0.7425632
48763,0.5278947,0.88006675
48764,0.04029226,0.13294604
48765,0.82075655,0.8998445
48766,0.26717332,0.47430858
48767,0.09478568,0.18167609
48768,0.10608514,0.7528651
48769,0.03680008,0.18369763
48770,0.22707975,0.47156534
48771,0.09930079,0.68674076
48772,0.6818259,0.5430268
48773,0.015860135,0.08503309
48774,0.044308588,0.17492288
48775,0.48223177,0.8205802
48776,0.038429897,0.118823595
48777,0.62208605,0.81448984
48778,0.018513193,0.113890804
48779,0.12402568,0.82867527
48780,0.060950957,0.14010075
48781,0.20979501,0.71734065
48782,0.12255678,0.96088177
48783,0.0077451523,0.027545372
48784,0.09578316,0.24475726
48785,0.546186,0.8312068
48786,0.13945362,0.28283936
48787,0.065860845,0.13157028
48788,0.039958797,0.22860578
48789,0.023269184,0.04999589
48790,0.086290546,0.9522116
48791,0.28413633,0.473557
48792,0.08341095,0.29691517
48793,0.035802126,0.087219045
48794,0.030681998,0.7963391
48795,0.8539742,0.8302796
48796,0.019125171,0.09581288
48797,0.29944104,0.27068844
48798,0.069241665,0.7587317
48799,0.057889644,0.100837834
48800,0.06445163,0.8358643
48801,0.06270837,0.9500904
48802,0.037546154,0.19299202
48803,0.018674018,0.07765348
48804,0.10100663,0.34434694
48805,0.29106024,0.47430858
48806,0.06934033,0.4550015
48807,0.09815472,0.6646621
48808,0.7664134,0.76124716
48809,0.037556913,0.11262242
48810,0.48638195,0.74668205
48811,0.5621475,0.92962754
48812,0.032826416,0.06099521
48813,0.08489135,0.18824793
48814,0.7127849,0.85739565
48815,0.6347815,0.2972467
48816,0.62562966,0.51183176
48817,0.2316982,0.23860043
48818,0.66515243,0.90058887
48819,0.14216925,0.90629035
48820,0.00704541,0.0645485
48821,0.039981358,0.9572436
48822,0.030523548,0.15076457
48823,0.75215226,0.9668932
48824,0.39236543,0.30635247
48825,0.0751481,0.49245426
48826,0.26037222,0.72908044
48827,0.10171877,0.10730319
48828,0.05851225,0.050503936
48829,0.07198567,0.26143244
48830,0.25738057,0.71459335
48831,0.47246602,0.83824164
48832,0.06512736,0.22787492
48833,0.23830463,0.31121185
48834,0.22902928,0.14940771
48835,0.06011885,0.20582773
48836,0.048656967,0.7981862
48837,0.122703195,0.3242619
48838,0.7397899,0.7745297
48839,0.13146994,0.664611
48840,0.13327104,0.15854117
48841,0.12829717,0.32049185
48842,0.14151502,0.021221789
48843,0.10500458,0.29013395
48844,0.74883807,0.47745755
48845,0.084768906,0.40978244
48846,0.09976731,0.82782966
48847,0.087876216,0.5566646
48848,0.07429935,0.75639766
48849,0.08677856,0.39831218
48850,0.16142288,0.5040491
48851,0.28677267,0.45790628
48852,0.20341538,0.79656065
48853,0.36453038,0.5915019
48854,0.435246,0.8172818
48855,0.25672725,0.13500088
48856,0.18165155,0.8061132
48857,0.19546959,0.1832141
48858,0.885418,0.8754358
48859,0.3473779,0.76581985
48860,0.35044715,0.8386394
48861,0.016565936,0.070592694
48862,0.43157881,0.7354106
48863,0.43477285,0.8126321
48864,0.050132576,0.4917787
48865,0.07114431,0.20286821
48866,0.13644484,0.3393167
48867,0.0624067,0.12910527
48868,0.037895095,0.9200813
48869,0.04844911,0.39125934
48870,0.14682642,0.3787559
48871,0.10683663,0.5564165
48872,0.58201194,0.7956467
48873,0.103407025,0.38724294
48874,0.023658352,0.04604539
48875,0.28282502,0.24302898
48876,0.037424497,0.16412167
48877,0.095574334,0.19429816
48878,0.041022114,0.12394632
48879,0.60200316,0.85335284
48880,0.055235174,0.62217927
48881,0.1880056,0.17115232
48882,0.5919968,0.7096877
48883,0.32786995,0.7051188
48884,0.013013983,0.2540832
48885,0.023673939,0.4706427
48886,0.39099017,0.6848434
48887,0.12160683,0.47641432
48888,0.10192851,0.17976612
48889,0.17971039,0.27580312
48890,0.048934482,0.22786133
48891,0.060378365,0.16166312
48892,0.07543139,0.73817647
48893,0.38733155,0.6102053
48894,0.7034588,0.79460335
48895,0.17221625,0.29748473
48896,0.83408743,0.7883576
48897,0.30080804,0.62341666
48898,0.08225756,0.9451343
48899,0.059933525,0.1387695
48900,0.28966615,0.75761425
48901,0.083202444,0.4745932
48902,0.052441444,0.1155707
48903,0.8114639,0.7186334
48904,0.14381848,0.14067188
48905,0.8344541,0.8302669
48906,0.023296297,0.119340934
48907,0.64590204,0.7174985
48908,0.13074352,0.8192359
48909,0.06344404,0.7383158
48910,0.05415271,0.20414715
48911,0.17361166,0.9771141
48912,0.16168544,0.4506674
48913,0.15242694,0.74327457
48914,0.08918896,0.39409605
48915,0.108895294,0.47620586
48916,0.7008934,0.7694339
48917,0.033025797,0.06493005
48918,0.2885875,0.79746795
48919,0.11382281,0.48607576
48920,0.031336997,0.09925968
48921,0.66716766,0.6192061
48922,0.035103247,0.47645652
48923,0.032952152,0.03459858
48924,0.042444564,0.21992663
48925,0.107876755,0.09075701
48926,0.43288967,0.851667
48927,0.20359363,0.4556904
48928,0.2283893,0.39976
48929,0.3059053,0.66718626
48930,0.4678052,0.13692386
48931,0.056353636,0.20765577
48932,0.0025424957,0.011684037
48933,0.7991786,0.89361334
48934,0.012681458,0.024175767
48935,0.11910112,0.21837501
48936,0.2019903,0.4134211
48937,0.062599115,0.11227468
48938,0.0392752,0.7966305
48939,0.30757862,0.45852578
48940,0.046922732,0.054876
48941,0.21464416,0.13067865
48942,0.09645595,0.17646813
48943,0.033959627,0.7212467
48944,0.19681844,0.26767582
48945,0.5157978,0.31731293
48946,0.6220944,0.778433
48947,0.55123746,0.78421205
48948,0.22238643,0.80430627
48949,0.102115214,0.10824496
48950,0.031320546,0.02717506
48951,0.027393697,0.03478662
48952,0.020566482,0.053029317
48953,0.065250516,0.65666074
48954,0.3083468,0.106543794
48955,0.011376336,0.1372958
48956,0.21581948,0.77911407
48957,0.10532838,0.26952788
48958,0.0029368587,0.009919935
48959,0.039164707,0.1017469
48960,0.091532305,0.52238524
48961,0.04138127,0.09428966
48962,0.23652336,0.13958466
48963,0.021638103,0.8563314
48964,0.12605856,0.7773576
48965,0.13779907,0.88527536
48966,0.118541375,0.07336635
48967,0.6149256,0.8457736
48968,0.78780305,0.8399699
48969,0.03031416,0.11966219
48970,0.29106024,0.69004726
48971,0.1261452,0.7600048
48972,0.21328117,0.20551
48973,0.21043763,0.47737378
48974,0.014848491,0.047691923
48975,0.3114334,0.68296826
48976,0.3613723,0.504686
48977,0.10951711,0.688385
48978,0.092286386,0.093116514
48979,0.18348154,0.097350016
48980,0.08571213,0.100158356
48981,0.2880835,0.438463
48982,0.05510895,0.85361475
48983,0.07358224,0.8455291
48984,0.9290577,0.71604466
48985,0.19082135,0.37354618
48986,0.7142185,0.9103364
48987,0.028538901,0.061671074
48988,0.0058886874,0.044361554
48989,0.2749538,0.34053892
48990,0.0016663433,0.01637129
48991,0.26876286,0.28470963
48992,0.11931576,0.79275686
48993,0.36451927,0.5688343
48994,0.20544767,0.30581415
48995,0.15743388,0.7505383
48996,0.0790123,0.18947336
48997,0.14401443,0.8854088
48998,0.09536511,0.235984
48999,0.23089747,0.49420002
49000,0.44986808,0.91869307
49001,0.64587307,0.8714774
49002,0.08219404,0.81635356
49003,0.07945771,0.20521882
49004,0.33558023,0.64475703
49005,0.1204519,0.13060233
49006,0.2010154,0.5765163
49007,0.017328229,0.11846805
49008,0.03978262,0.14711681
49009,0.10151863,0.8736491
49010,0.050464537,0.10718043
49011,0.057959795,0.27618167
49012,0.099949494,0.47860155
49013,0.017644776,0.7525049
49014,0.09346528,0.19394831
49015,0.19027169,0.49218124
49016,0.07144708,0.056578543
49017,0.09274088,0.4730818
49018,0.089205295,0.4795433
49019,0.47604442,0.7670113
49020,0.10857316,0.45865962
49021,0.011587036,0.47150108
49022,0.1294763,0.5503756
49023,0.11740535,0.19046925
49024,0.1455605,0.55408466
49025,0.048599157,0.12399705
49026,0.30570456,0.57307976
49027,0.34002686,0.6609781
49028,0.068396986,0.10677032
49029,0.62122405,0.8512485
49030,0.120717295,0.5965706
49031,0.81025374,0.7248302
49032,0.10775762,0.26929325
49033,0.066342905,0.45820382
49034,0.049688026,0.6838794
49035,0.29106024,0.20247492
49036,0.10049265,0.35156026
49037,0.09911282,0.6448808
49038,0.048049748,0.13598597
49039,0.29106024,0.80446285
49040,0.053479407,0.6239061
49041,0.13447382,0.16882831
49042,0.102497965,0.9557239
49043,0.043799676,0.11555351
49044,0.038315598,0.06389431
49045,0.01068186,0.05618647
49046,0.10330606,0.39314985
49047,0.75748307,0.69594425
49048,0.014081854,0.27333662
49049,0.030691516,0.077535994
49050,0.030739862,0.050169658
49051,0.045382943,0.15889384
49052,0.34956065,0.84614193
49053,0.053021144,0.79301345
49054,0.29246977,0.7535791
49055,0.07369487,0.19835658
49056,0.11594104,0.4524376
49057,0.41670546,0.8412417
49058,0.8825943,0.8972595
49059,0.034047976,0.20861766
49060,0.09287712,0.5063014
49061,0.74000055,0.8796984
49062,0.09008024,0.2942983
49063,0.7838511,0.8342966
49064,0.6899711,0.7147175
49065,0.6086414,0.898543
49066,0.10345712,0.7157369
49067,0.049948458,0.8768815
49068,0.42565346,0.8180047
49069,0.04103627,0.04957835
49070,0.09315197,0.81875855
49071,0.79313475,0.9140209
49072,0.14031135,0.8234525
49073,0.057307087,0.82672
49074,0.23996575,0.7668327
49075,0.19929115,0.51318175
49076,0.034056034,0.2000828
49077,0.20129642,0.096510254
49078,0.052522004,0.31013793
49079,0.037074585,0.14994946
49080,0.15908912,0.4216487
49081,0.72507644,0.8071856
49082,0.09973887,0.24014367
49083,0.02092361,0.86110294
49084,0.070905425,0.1777255
49085,0.043655697,0.0828116
49086,0.09784725,0.32352743
49087,0.32349637,0.27254474
49088,0.40682358,0.87944746
49089,0.69649553,0.82875973
49090,0.17616597,0.47430858
49091,0.3418439,0.6408678
49092,0.040267017,0.133958
49093,0.01649899,0.12260761
49094,0.67696965,0.8622961
49095,0.056643434,0.53798366
49096,0.052521117,0.38632828
49097,0.1315812,0.73450696
49098,0.088155314,0.43107945
49099,0.14164834,0.83250606
49100,0.4262666,0.4955668
49101,0.1008623,0.9372802
49102,0.066957556,0.8262628
49103,0.042113215,0.09778809
49104,0.07122593,0.47309628
49105,0.47087443,0.68109345
49106,0.005993781,0.03644843
49107,0.17539512,0.7099712
49108,0.03885241,0.391496
49109,0.020909885,0.14000416
49110,0.14870687,0.5183693
49111,0.08854499,0.14039066
49112,0.81395155,0.9744348
49113,0.039402094,0.09547779
49114,0.14286484,0.60797477
49115,0.12466353,0.3688097
49116,0.57052076,0.4293128
49117,0.12756753,0.16413404
49118,0.041040692,0.6411207
49119,0.3781994,0.60425186
49120,0.03444453,0.06456652
49121,0.010951119,0.23784484
49122,0.00722764,0.47430858
49123,0.66929317,0.33806935
49124,0.29106024,0.12119722
49125,0.02452181,0.07368099
49126,0.08796787,0.8668706
49127,0.05015572,0.80242586
49128,0.03281013,0.3734483
49129,0.055501964,0.31398132
49130,0.30694363,0.44748473
49131,0.343437,0.7921987
49132,0.029481126,0.9490062
49133,0.024286704,0.07206718
49134,0.012643912,0.8116002
49135,0.020211684,0.057073925
49136,0.29391554,0.5329031
49137,0.063389845,0.34373525
49138,0.032617055,0.57720774
49139,0.042041793,0.06167192
49140,0.07594423,0.9537364
49141,0.2621273,0.34783596
49142,0.1112621,0.2808596
49143,0.039269853,0.02494252
49144,0.79479283,0.80569303
49145,0.072179824,0.11307756
49146,0.0699689,0.13808067
49147,0.089481466,0.14243884
49148,0.82482135,0.8725643
49149,0.29452217,0.75341725
49150,0.06420427,0.044134513
49151,0.08974375,0.30234766
49152,0.39670888,0.7294275
49153,0.12600148,0.2827169
49154,0.09252876,0.20792252
49155,0.26415995,0.55379623
49156,0.19522302,0.47254983
49157,0.15686929,0.8909621
49158,0.7937387,0.93409336
49159,0.27504578,0.17016503
49160,0.20076002,0.2453088
49161,0.031557284,0.14192076
49162,0.040671006,0.12726083
49163,0.066713594,0.061454695
49164,0.030980924,0.051038824
49165,0.09851966,0.32908127
49166,0.058230586,0.6567236
49167,0.031153586,0.070461765
49168,0.05582073,0.19070126
49169,0.014504855,0.06583274
49170,0.09894293,0.46863228
49171,0.8520701,0.8678766
49172,0.18391797,0.7512871
49173,0.36356485,0.7784154
49174,0.39431435,0.7018535
49175,0.17070314,0.9279217
49176,0.03879188,0.4779841
49177,0.63122606,0.71825683
49178,0.11715056,0.26454166
49179,0.70452523,0.73799694
49180,0.54320407,0.82431215
49181,0.29772127,0.65967274
49182,0.10694967,0.7148167
49183,0.05135145,0.7553361
49184,0.052344486,0.20201895
49185,0.2719643,0.24811727
49186,0.0686804,0.29872298
49187,0.013705859,0.04000772
49188,0.24627519,0.7284577
49189,0.053180363,0.87662303
49190,0.032775745,0.21497604
49191,0.22688594,0.91537964
49192,0.33284804,0.6409483
49193,0.02060719,0.5254501
49194,0.09374356,0.14494102
49195,0.075034104,0.42648554
49196,0.14472513,0.74714005
49197,0.089346915,0.07205666
49198,0.14971489,0.8846067
49199,0.03926015,0.05514797
49200,0.052916095,0.84543145
49201,0.29106024,0.44170767
49202,0.07082255,0.53575516
49203,0.6177988,0.77846754
49204,0.02551954,0.055164415
49205,0.08048835,0.97110695
49206,0.13459441,0.5168333
49207,0.79219645,0.92979306
49208,0.5253012,0.8362599
49209,0.05458036,0.9170416
49210,0.23633899,0.41813257
49211,0.20758128,0.47429374
49212,0.23327604,0.34356266
49213,0.30155703,0.6724374
49214,0.18474491,0.8238292
49215,0.2062832,0.64065003
49216,0.5945462,0.7288184
49217,0.35839808,0.71291286
49218,0.3222875,0.76653266
49219,0.17054458,0.6728213
49220,0.044210922,0.06860433
49221,0.09803663,0.3356954
49222,0.41714516,0.75240314
49223,0.29106024,0.42554626
49224,0.12579115,0.46966416
49225,0.670194,0.9072298
49226,0.09453284,0.92317855
49227,0.07218276,0.18837813
49228,0.16622862,0.2366602
49229,0.02835575,0.09140168
49230,0.3877616,0.18754733
49231,0.75989777,0.8558853
49232,0.24512629,0.85679597
49233,0.11176467,0.32849717
49234,0.111117706,0.8200536
49235,0.36941013,0.8898736
49236,0.39744744,0.746897
49237,0.7110659,0.88767684
49238,0.35549858,0.6287615
49239,0.7196122,0.9150222
49240,0.071857184,0.38797405
49241,0.23220266,0.82397723
49242,0.2626562,0.3354017
49243,0.25805297,0.045795597
49244,0.047971737,0.040514234
49245,0.8090005,0.932311
49246,0.82936287,0.90315413
49247,0.79486454,0.62121916
49248,0.024262434,0.13079108
49249,0.30047056,0.6136999
49250,0.03855885,0.09164861
49251,0.09608369,0.17804755
49252,0.12668978,0.7238549
49253,0.07621456,0.18995717
49254,0.7366195,0.39314318
49255,0.10377712,0.8460806
49256,0.046768688,0.41779178
49257,0.008440302,0.042527426
49258,0.13577794,0.10607956
49259,0.06804951,0.038460575
49260,0.28184256,0.6061226
49261,0.089837365,0.15710041
49262,0.058137547,0.16335526
49263,0.038230818,0.10322763
49264,0.041387957,0.83736396
49265,0.30212435,0.44898137
49266,0.058272384,0.14556898
49267,0.45621246,0.68334025
49268,0.03894427,0.18397184
49269,0.059692502,0.07904652
49270,0.0075235944,0.07014066
49271,0.33722913,0.88270134
49272,0.2867788,0.48847154
49273,0.33034638,0.71456826
49274,0.26723027,0.3717454
49275,0.11075187,0.93190026
49276,0.16636209,0.7678705
49277,0.02918414,0.045751777
49278,0.7407868,0.932127
49279,0.266955,0.2566359
49280,0.067032576,0.106987655
49281,0.15342508,0.48735756
49282,0.023753278,0.4041343
49283,0.073121935,0.5828887
49284,0.08893449,0.11444802
49285,0.078399666,0.43000978
49286,0.10161358,0.736938
49287,0.79978436,0.72545695
49288,0.011913659,0.047481317
49289,0.17390196,0.8527857
49290,0.6074939,0.7087412
49291,0.20250879,0.5326103
49292,0.13173436,0.6242337
49293,0.12593855,0.2180263
49294,0.05905651,0.18164569
49295,0.2801055,0.15169781
49296,0.014023022,0.47430858
49297,0.032067582,0.84645265
49298,0.1276186,0.47670043
49299,0.07765708,0.25014752
49300,0.12888423,0.38113272
49301,0.020608135,0.05547973
49302,0.05790898,0.075626485
49303,0.10258663,0.7784383
49304,0.025796575,0.33438414
49305,0.055289432,0.11797833
49306,0.12501876,0.6432755
49307,0.079401515,0.25704247
49308,0.09771178,0.94404125
49309,0.28751475,0.40253556
49310,0.049715776,0.5385368
49311,0.012537409,0.84246993
49312,0.0748854,0.16208039
49313,0.07237614,0.10141064
49314,0.84210527,0.9455856
49315,0.003257535,0.02025409
49316,0.19506896,0.8618162
49317,0.064554796,0.21229342
49318,0.15159295,0.35828316
49319,0.036225382,0.06051849
49320,0.19826382,0.5034498
49321,0.081194036,0.25709024
49322,0.03852796,0.8369871
49323,0.6760739,0.8929152
49324,0.34019557,0.787737
49325,0.14065354,0.794775
49326,0.093923785,0.137822
49327,0.14649773,0.3318094
49328,0.11981076,0.5740297
49329,0.13322179,0.4907082
49330,0.077696666,0.19608639
49331,0.1900992,0.063308254
49332,0.056132894,0.6758435
49333,0.0140313255,0.10417633
49334,0.12830386,0.6884533
49335,0.165193,0.5486444
49336,0.0583141,0.06555882
49337,0.37382236,0.4999881
49338,0.0069950456,0.022359787
49339,0.095057294,0.575104
49340,0.14602599,0.19313593
49341,0.026739985,0.08076948
49342,0.12195974,0.15594044
49343,0.015912678,0.46789885
49344,0.094725214,0.6521359
49345,0.77895033,0.834962
49346,0.2966183,0.3864626
49347,0.042310424,0.119040325
49348,0.45650625,0.59907156
49349,0.018146936,0.09800523
49350,0.018012844,0.8680289
49351,0.02218664,0.06578285
49352,0.19977361,0.4445401
49353,0.020015487,0.5693635
49354,0.027113616,0.6930897
49355,0.026930172,0.4516159
49356,0.052359212,0.22767474
49357,0.20619594,0.47554195
49358,0.05758483,0.8502576
49359,0.17511445,0.26588315
49360,0.087090805,0.23408498
49361,0.11849971,0.03777021
49362,0.024579797,0.06793463
49363,0.13353467,0.3424919
49364,0.12389266,0.32830068
49365,0.8432008,0.7763419
49366,0.75767344,0.66080225
49367,0.06607007,0.90826344
49368,0.31277934,0.5568527
49369,0.04779651,0.6632274
49370,0.74548817,0.81202483
49371,0.31746256,0.56329155
49372,0.10364947,0.18631357
49373,0.12938777,0.23388553
49374,0.017579386,0.04233836
49375,0.065280855,0.19740334
49376,0.06379025,0.14422973
49377,0.02646447,0.6506969
49378,0.13396399,0.91046584
49379,0.015972733,0.096253194
49380,0.7895925,0.8889073
49381,0.25093493,0.19810864
49382,0.02997928,0.04806603
49383,0.26855397,0.90024436
49384,0.023969453,0.10675371
49385,0.089841574,0.32621264
49386,0.051041435,0.1878828
49387,0.07985272,0.19698094
49388,0.27197468,0.7327746
49389,0.13555737,0.680514
49390,0.071711585,0.17080197
49391,0.07353782,0.20606034
49392,0.08356335,0.13645
49393,0.045224775,0.44777432
49394,0.28975946,0.59420896
49395,0.32266766,0.47802594
49396,0.21541707,0.632058
49397,0.32177663,0.7817922
49398,0.09673436,0.13467167
49399,0.14571947,0.06725501
49400,0.008162026,0.08227355
49401,0.34236133,0.6786344
49402,0.29106024,0.8204963
49403,0.49928585,0.8445423
49404,0.013187188,0.4324922
49405,0.120072715,0.24122657
49406,0.18356831,0.47491893
49407,0.020958526,0.48689038
49408,0.043411855,0.16491038
49409,0.05605755,0.70330596
49410,0.12597239,0.6562425
49411,0.33143994,0.6140596
49412,0.38483104,0.8177865
49413,0.06224849,0.2263511
49414,0.07195455,0.12201953
49415,0.08887557,0.22491495
49416,0.73451066,0.9673185
49417,0.13667056,0.4166618
49418,0.23605421,0.47050238
49419,0.6321154,0.90546286
49420,0.02270962,0.86177343
49421,0.042197626,0.34251955
49422,0.5069562,0.72021997
49423,0.037382837,0.046015207
49424,0.114813045,0.23360793
49425,0.1924682,0.08270054
49426,0.2817489,0.5193719
49427,0.09780313,0.384973
49428,0.07466825,0.9179625
49429,0.15261926,0.37336808
49430,0.07690006,0.14742224
49431,0.14105771,0.5921871
49432,0.04371616,0.1386961
49433,0.27292696,0.7475357
49434,0.07739382,0.15542564
49435,0.318926,0.74398065
49436,0.08765774,0.3172178
49437,0.32117072,0.6622461
49438,0.05654451,0.06836495
49439,0.14988911,0.13294911
49440,0.1444165,0.6762272
49441,0.4361159,0.92439497
49442,0.011114051,0.08624166
49443,0.07608135,0.07379394
49444,0.33563763,0.77346003
49445,0.06926842,0.47430858
49446,0.019827165,0.06069064
49447,0.81420475,0.7438062
49448,0.66698027,0.89968467
49449,0.7676609,0.88753045
49450,0.119677454,0.3850106
49451,0.3106249,0.84138703
49452,0.15480873,0.29928064
49453,0.0880868,0.15127836
49454,0.675825,0.945814
49455,0.19570063,0.40859637
49456,0.09893213,0.211595
49457,0.7035347,0.9228343
49458,0.081408806,0.20646624
49459,0.08006304,0.86218464
49460,0.27839828,0.30614927
49461,0.81140566,0.5448624
49462,0.07433891,0.66100335
49463,0.55973405,0.8984589
49464,0.050078753,0.16184442
49465,0.17287286,0.8560922
49466,0.015450614,0.19238426
49467,0.052746397,0.88647926
49468,0.8205222,0.86195874
49469,0.028062234,0.043733023
49470,0.16733494,0.7766292
49471,0.17138988,0.75051415
49472,0.07624896,0.11356692
49473,0.53458685,0.61779493
49474,0.089655004,0.46471795
49475,0.26038447,0.65269494
49476,0.023975432,0.25042197
49477,0.053942647,0.96168256
49478,0.5554219,0.6304263
49479,0.14530665,0.5699186
49480,0.23713261,0.20279568
49481,0.013278191,0.6379206
49482,0.09681107,0.22027834
49483,0.10540058,0.43912932
49484,0.06461708,0.1780611
49485,0.11582053,0.119073115
